SchoolID,ClassID,Subject,StudentID,QuestionID,Question, Reference,Answer,Student Score,Max Score,Year
AS,11N,History ,S161,Q32,តើកត្តាអ្វីខ្លះដែលបណ្ដាលឲ្យសៀមវាយបែកបន្ទាយលង្វែក?,កត្តាដែលបណ្ដាលឲ្យសៀមវាយបន្ទាយលង្វែកព្រះរាជាព្រះសត្ថាទីមួយឆោតល្ងង់ទៅជួយរំដោះក្រុងឰយុធ្យារបស់សៀមមកពីការត្រួតត្រាភូមាសៀមរមិលគុណប្រើល្បិចបញ្ជូនសល់ពីរអង្គ យកការវិបត្តិផ្ទៃក្នុងជាជួរជលសារលោករវល់ នាដើមម៉ឺនមន្ត្រីប្រជារាស្ត្រមិនពេញចិត្តដែលតែងទៅកូនអាយុដប់មួយវស្សា ឲ្យកូនរៀននៅ ក្នុងនាម មហាឧបរាជ ធ្វើឲ្យប្រជារាស្ត្របាត់បង់ស្មារតីប្រយុទ្ធប្រជារាស្ត្រខ្មែរក្រីក្រឆោតល្ងង់ចង់បានប្រាក់ដួលក៏នាំគ្នាកាប់ឆ្ការគុម្ពឫស្សីដែលជារបងការពារបន្ទាយលង្វែកដ៏រឹងមាំ រីប្រទេសខ្មែរហាក់បីដូចជាបាត់បង់សាមគ្គីដូចជាស្ថានីយមួយនាំកូនទាំងពីររត់ភៀសខ្លួនទៅប្រទេសឡាវមិនគិតពីប្រជារាស្ត្រនាំឲ្យប្រជាជន អស់ជំនឿ,កត្តាដែលធ្វើឲ្យសៀមវាយបែកបន្ទាយលង្វែកគឺដោយសារ កត្តាប្រជាជនជួបគ្រោះអត់ឃ្លានក្រខ្សត់គ្មានប្រាក់លំបាកខ្វះខាត សៀមបានបញ្ជូនព្រះសង្ឃពីរអង្គឲ្យមកស្រុកខ្មែរស៊ើបពីស្ថានភាពប្រទេសខ្មែរ សៀមប្រើល្បិចបង់ប្រាក់ដួងចូលគុម្ពឫស្សីធ្វើឲ្យប្រជារាស្ត្រទៅកាប់ឆ្ការព្រៃឫស្សីដែលជារនាំងការពារដ៏សំខាន់នៃបន្ទាយលង្វែកដើម្បីយកប្រាក់ដួងមកជា ផ្ទាល់ខ្លួន នៅពេលដែលអស់ព្រៃឫស្សីសៀមកាន់តែងាយស្រួលក្នុងការលុកលុយវាយយក បន្ទាយលង្វែក។,8,10,2026
AS,11N,History ,S161,Q33,តើព្រះអង្គឌួងមានស្នាព្រហស្ថអ្វីខ្លះចំពោះប្រទេសជាតិនិងប្រជារាស្ត្រខ្មែរ?,ព្រះបាទអង្គឌួងមានស្នាព្រហស្តដូចជាផ្នែករដ្ឋបាលរៀបចំប្រព័ន្ធរដ្ឋបាលនិងច្បាប់ទម្លាប់ស្ដារឡើងវិញមានរបៀបផ្នែកសេដ្ឋកិច្ចលើកស្ទួយវិស័យកសិកម្មជួសជុលប្រព័ន្ធ សេះនិងពាណិជ្ជកម្ម ភ្នែកបរទេសស្វែងរកជំនួយពីបារាំងដើម្បីទប់ទល់នឹងការត្រួតត្រាយួននិងសៀម ផ្នែកវប្បធម៌លើកស្ទួយវប្បធម៌អក្សរសាស្ត្រខ្មែរនិង សាសនា កត្តាផ្ទៃក្នុង ការបែកបាក់រាជវង្សានុវង្សបែកបាក់សាមគ្គី។,ព្រះអង្គឌួងមានស្នាព្រះហស្ថ ផ្នែករដ្ឋបាល រៀបចំប្រព័ន្ធរដ្ឋបាលនិងច្បាប់ទម្លាប់ស្ដារឡើងវិញមានរបៀបរៀបរយ ផ្នែកសេដ្ឋកិច្ច លើកស្ទួយវិស័យកសិកម្មជួសជុលប្រព័ន្ធធារាសាស្ត្រនិងលើកទឹកចិត្តពាណិជ្ជកម្ម ភ្នែកបរទេស ស្វែងរកជំនួយពីបារាំងដើម្បីទប់ទល់នឹងការត្រួតត្រារបស់យួននិងសៀម ផ្នែកវប្បធម៌ លើកស្ទួយព្រះពុទ្ធសាសនានិងអក្សរសាស្ត្រខ្មែរ កត្តាផ្ទៃក្នុង ការបែកបាក់រាជវង្សនិងការដណ្ដើមរាជ្យពីគ្នាទៅវិញទៅមកខ្វះការសាមគ្គីផ្ទៃក្នុង ជួរមន្ត្រីនិងប្រជារាស្ត្រ កត្តាផ្ទៃក្រៅ ការវាយលុកឥតឈប់ឈរយូរអង្វែងពីសំណាក់កងទ័ពសៀមក៏ល្បីសៀមក្នុងការបិទផ្លូវស្បៀងនិងការជាតំបន់ទឹកជុំវិញបន្ទាយ។,15,15,2026
AS,11N,History ,S161,Q34,តើសម័យឧដុង្គចាប់ពីឆ្នាំណាដល់ឆ្នាំណា?ហេតុអ្វីបានជាប្រទេសកម្ពុជាធ្លាក់ចុះខ្សោយកាន់តែខ្លាំងនៅសម័យឧដុង្គ។ចូរពន្យល់,សម័យឧដុង្គចាប់ពីឆ្នាំ បានជាប្រទេសកម្ពុជាធ្លាក់ចុះខ្សោយកាន់តែខ្លាំងនៅសម័យឧដុង្គព្រោះ សង្គ្រាមផ្ទៃក្នុងញឹកញាប់និងការជាវជ្រៀតជ្រែកពីសៀមនិងយួន ការប្រកួតប្រជែងដណ្ដើមរាជ្យបានឡើងក្នុងចំណោមព្រះរាជវង្សានុវង្ស បែកបាក់សាមគ្គីផ្ទៃក្នុងគ្មានការសាមគ្គីរួបរួមនៅក្នុងប្រទេសជិតខាង កម្ពុជាត្រូវបែកជាពីរផ្នែកដោយសារសៀមត្រួតត្រាផ្នែកខាងលិចបាត់ដំបងសៀមរាបត្រួតត្រាខាងត្បូង បាត់បង់ទឹកដីដោយសារខេត្តជាច្រើននៅភាគខាងលិចបាត់ដំបងសៀមរាបមង្គលបុរី ត្រូវបានធ្លាក់ក្នុងកណ្ដាប់ដៃសៀមនៅឆ្នាំនិងមុនបាត់បង់ដីភាគខាងកើតនៅវៀតណាម សេដ្ឋកិច្ចពឹងផ្អែកលើវិស័យកសិកម្មបុរាណដែល សួយសារអាករឲ្យគេ ចំណែកវប្បធម៌វិញវត្តអារាមត្រូវបានបំផ្លិចបំផ្លាញ ប្រទេសជាតិខ្សោយគ្មានកម្លាំងទប់ទល់នឹងការវាយលុកពីខាងក្រៅមន្ត្រីក្បត់ជាតិច្រើន ដោយសារ រាជវង្សផ្ទៃក្នុងការដណ្ដើមអំណាចគ្នា។,សម័យឧដុង្គចាប់ពីឆ្នាំដល់ បានជាប្រទេសកម្ពុជាធ្លាក់ចុះខ្សោយកាន់តែខ្លាំងឡើងទៅនៅសម័យឧដុង្គព្រោះមានសង្គ្រាមជាបន្តបន្ទាប់ជាមួយសៀមដែលធ្វើឲ្យប្រទេសបាត់បង់ធនធានមនុស្សនិងទ្រព្យសម្បត្តិយ៉ាងធ្ងន់ធ្ងរជាមួយ សៀមបានជ្រៀតជ្រែកកិច្ចការផ្ទៃក្នុងកាន់តែខ្លាំងរហូតដល់មន្ត្រីរបស់ខ្លួនមកត្រួតត្រាប្រទេសខ្មែរ ខ្មែរបានបាត់បង់ទឹកដីមួយចំនួនទៅឲ្យពួកសៀមព្រះរាជាកាន់អំណាចខ្សោយហើយប្រទេសជាតិបែងចែកជាពីរចំណែកដែលគ្រប់គ្រងដោយយួននិងសៀម។,14,15,2026
AS,11N,History ,S162,Q30,តើព្រះបាទពញាយ៉ាតមានបុត្រប៉ុន្មានអង្គព្រះនាមអ្វីខ្លះ?ជាមួយអ្នកម្នាងណាខ្លះ?,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងទេវី ស្រីរាជាជាបុត្រជាមួយបុទុមកេសរ និងធម្មរាជាជាបុត្រជាមួយសុីសង៉ាម(បុត្រីស្ដេចសៀម)។,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងទេវី ស្រីរាជាជាបុត្រជាមួយបុទុមកេសរ និងធម្មរាជាជាបុត្រជាមួយសុីសង៉ាម(បុត្រីស្ដេចសៀម)។,5,5,2026
AS,11N,History ,S162,Q32,តើកត្តាអ្វីខ្លះដែលបណ្ដាលឲ្យសៀមវាយបែកបន្ទាយលង្វែក?,កត្តាដែលបណ្ដាលឲ្យសៀមវាយបន្ទាយលង្វែកព្រះរាជាព្រះសត្ថាទីមួយឆោតល្ងង់ទៅជួយរំដោះក្រុងឰយុធ្យារបស់សៀមមកពីការត្រួតត្រាភូមាសៀមរមិលគុណប្រើល្បិចបញ្ជូនសល់ពីរអង្គ យកការវិបត្តិផ្ទៃក្នុងជាជួរជលសារលោករវល់ នាដើមម៉ឺនមន្ត្រីប្រជារាស្ត្រមិនពេញចិត្តដែលតែងទៅកូនអាយុដប់មួយវស្សា ឲ្យកូនរៀននៅ ក្នុងនាម មហាឧបរាជ ធ្វើឲ្យប្រជារាស្ត្របាត់បង់ស្មារតីប្រយុទ្ធប្រជារាស្ត្រខ្មែរក្រីក្រឆោតល្ងង់ចង់បានប្រាក់ដួលក៏នាំគ្នាកាប់ឆ្ការគុម្ពឫស្សីដែលជារបងការពារបន្ទាយលង្វែកដ៏រឹងមាំ រីប្រទេសខ្មែរហាក់បីដូចជាបាត់បង់សាមគ្គីដូចជាស្ថានីយមួយនាំកូនទាំងពីររត់ភៀសខ្លួនទៅប្រទេសឡាវមិនគិតពីប្រជារាស្ត្រនាំឲ្យប្រជាជន អស់ជំនឿ,កត្តាដែលធ្វើឲ្យសៀមវាយបែកបន្ទាយលង្វែក បែកបាក់សាមគ្គីភាព,2,10,2026
AS,11N,History ,S163,Q30,តើព្រះបាទពញាយ៉ាតមានបុត្រប៉ុន្មានអង្គព្រះនាមអ្វីខ្លះ?ជាមួយអ្នកម្នាងណាខ្លះ?,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងទេវី ស្រីរាជាជាបុត្រជាមួយបុទុមកេសរ និងធម្មរាជាជាបុត្រជាមួយសុីសង៉ាម(បុត្រីស្ដេចសៀម)។,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងបទុមរាជា ស្រីរាជាជាបុត្រជាមួយព្រះនាងសិរីបុប្ផា និងធម្មរាជាជាបុត្រជាមួយព្រះនាងទេវី។,5,5,2026
AS,11N,History ,S163,Q31,តើមូលហេតុអ្វីបានជាព្រះបាទពញាយ៉ាត ជ្រើសរើសយកចតុមុខធ្វើជារាជធានី?,បានជាព្រះបាទពញាយ៉ាតជ្រើសរើសក្រុងចតុមុខជារាជធានីព្រោះ មានទីតាំងភូមិសាស្ត្រល្អ គេចពីសត្រូវឈ្លានពានសៀម ដីមានជីវជាតិងាយស្រួលក្នុងការធ្វើកសិកម្ម ជាទីប្រសព្វនៃជំនួសទាំងផ្លូវគោកនិងផ្លូវទឹក សម្បូរផ្លូវក្នុងការធ្វើកសិកម្មនិងជំនួញ ភាពខាងត្បូងដីមានប្រជាជនច្រើននិងធនធានដើម្បីកសាងសេដ្ឋកិច្ចជាតិ។,ហើយបានជាព្រះបាទពញាយ៉ាតជ្រើសរើសយកចតុមុខធ្វើជារាជធានី ព្រោះតំបន់ចតុមុខភ្នំពេញមានលក្ខណៈអំណោយផលដូចជា ភូមិសាស្ត្រជាចំណុចប្រសព្វទន្លេបួនដែលងាយស្រួលក្នុងការធ្វើចរាចរណ៍និងពាណិជ្ជកម្មតាមផ្លូវទឹក សន្តិសុខ ស្ថិតនៅឆ្ងាយពីការយាយីរបស់ទ័ពសៀម ជាងរាជធានីអង្គរ សេដ្ឋកិច្ច ជាតំបន់ដីសើមដ៏សម្បូរត្រីសាច់និងបីមានដីជាតិសម្រាប់កសិកម្ម។,8,10,2026
AS,11N,History ,S163,Q32,តើកត្តាអ្វីខ្លះដែលបណ្ដាលឲ្យសៀមវាយបែកបន្ទាយលង្វែក?,កត្តាដែលបណ្ដាលឲ្យសៀមវាយបន្ទាយលង្វែកព្រះរាជាព្រះសត្ថាទីមួយឆោតល្ងង់ទៅជួយរំដោះក្រុងឰយុធ្យារបស់សៀមមកពីការត្រួតត្រាភូមាសៀមរមិលគុណប្រើល្បិចបញ្ជូនសល់ពីរអង្គ យកការវិបត្តិផ្ទៃក្នុងជាជួរជលសារលោករវល់ នាដើមម៉ឺនមន្ត្រីប្រជារាស្ត្រមិនពេញចិត្តដែលតែងទៅកូនអាយុដប់មួយវស្សា ឲ្យកូនរៀននៅ ក្នុងនាម មហាឧបរាជ ធ្វើឲ្យប្រជារាស្ត្របាត់បង់ស្មារតីប្រយុទ្ធប្រជារាស្ត្រខ្មែរក្រីក្រឆោតល្ងង់ចង់បានប្រាក់ដួលក៏នាំគ្នាកាប់ឆ្ការគុម្ពឫស្សីដែលជារបងការពារបន្ទាយលង្វែកដ៏រឹងមាំ រីប្រទេសខ្មែរហាក់បីដូចជាបាត់បង់សាមគ្គីដូចជាស្ថានីយមួយនាំកូនទាំងពីររត់ភៀសខ្លួនទៅប្រទេសឡាវមិនគិតពីប្រជារាស្ត្រនាំឲ្យប្រជាជន អស់ជំនឿ,កត្តាដែលបណ្តាលឲ្យសៀមវាយបែកបន្ទាយលង្វែក កត្តាចម្បងចម្បងរួមមាន ល្បិចកលសៀមបាញ់ប្រាក់ដួលចូលក្នុងរបងឫស្សីដើម្បីឲ្យប្រជាជនខ្មែរកាប់ឆ្ការរបងការពារខ្លួនឯង ភាពទន់ខ្សោយផ្ទៃក្នុងការបែកបាក់សាមគ្គីភាពរវាងមន្ត្រីនិងការធ្វេសប្រហែសរបស់ស្ដេចខ្មែរ អាវុធសៀមមានកម្លាំងកងទ័ពនិង គ្រឿងសព្វាវុធខ្លាំងខ្លានៅពេលនោះ។,6,10,2026
AS,11N,History ,S163,Q33,តើព្រះអង្គឌួងមានស្នាព្រហស្ថអ្វីខ្លះចំពោះប្រទេសជាតិនិងប្រជារាស្ត្រខ្មែរ?,ព្រះបាទអង្គឌួងមានស្នាព្រហស្តដូចជាផ្នែករដ្ឋបាលរៀបចំប្រព័ន្ធរដ្ឋបាលនិងច្បាប់ទម្លាប់ស្ដារឡើងវិញមានរបៀបផ្នែកសេដ្ឋកិច្ចលើកស្ទួយវិស័យកសិកម្មជួសជុលប្រព័ន្ធ សេះនិងពាណិជ្ជកម្ម ភ្នែកបរទេសស្វែងរកជំនួយពីបារាំងដើម្បីទប់ទល់នឹងការត្រួតត្រាយួននិងសៀម ផ្នែកវប្បធម៌លើកស្ទួយវប្បធម៌អក្សរសាស្ត្រខ្មែរនិង សាសនា កត្តាផ្ទៃក្នុង ការបែកបាក់រាជវង្សានុវង្សបែកបាក់សាមគ្គី។,ព្រះអង្គឌួងមានស្នាព្រហស្តដូចជានយោបាយទាមទារទឹកដីដែលបាត់បង់មកវិញនិងស្វែងរកកិច្ចការពារពីប្រទេសបារាំងដើម្បីប្រទេសពីការ ត្រួតត្រារបស់សៀមយួន វប្បធម៌ លើកស្ទួយអក្សរសាស្ត្រខ្មែរនិពន្ធរឿងកាកីនិងជួសជុលវត្តអារាម សេដ្ឋកិច្ច បោះពុម្ពប្រាក់ដួងប្រើប្រាស់និងកសាងផ្លូវថ្នល់ផ្លូវពីឧត្តុង្គទៅកំពត។,13,15,2026
AS,11N,History ,S163,Q34,តើសម័យឧដុង្គចាប់ពីឆ្នាំណាដល់ឆ្នាំណា?ហេតុអ្វីបានជាប្រទេសកម្ពុជាធ្លាក់ចុះខ្សោយកាន់តែខ្លាំងនៅសម័យឧដុង្គ។ចូរពន្យល់,សម័យឧដុង្គចាប់ពីឆ្នាំ បានជាប្រទេសកម្ពុជាធ្លាក់ចុះខ្សោយកាន់តែខ្លាំងនៅសម័យឧដុង្គព្រោះ សង្គ្រាមផ្ទៃក្នុងញឹកញាប់និងការជាវជ្រៀតជ្រែកពីសៀមនិងយួន ការប្រកួតប្រជែងដណ្ដើមរាជ្យបានឡើងក្នុងចំណោមព្រះរាជវង្សានុវង្ស បែកបាក់សាមគ្គីផ្ទៃក្នុងគ្មានការសាមគ្គីរួបរួមនៅក្នុងប្រទេសជិតខាង កម្ពុជាត្រូវបែកជាពីរផ្នែកដោយសារសៀមត្រួតត្រាផ្នែកខាងលិចបាត់ដំបងសៀមរាបត្រួតត្រាខាងត្បូង បាត់បង់ទឹកដីដោយសារខេត្តជាច្រើននៅភាគខាងលិចបាត់ដំបងសៀមរាបមង្គលបុរី ត្រូវបានធ្លាក់ក្នុងកណ្ដាប់ដៃសៀមនៅឆ្នាំនិងមុនបាត់បង់ដីភាគខាងកើតនៅវៀតណាម សេដ្ឋកិច្ចពឹងផ្អែកលើវិស័យកសិកម្មបុរាណដែល សួយសារអាករឲ្យគេ ចំណែកវប្បធម៌វិញវត្តអារាមត្រូវបានបំផ្លិចបំផ្លាញ ប្រទេសជាតិខ្សោយគ្មានកម្លាំងទប់ទល់នឹងការវាយលុកពីខាងក្រៅមន្ត្រីក្បត់ជាតិច្រើន ដោយសារ រាជវង្សផ្ទៃក្នុងការដណ្ដើមអំណាចគ្នា។,សម័យឧដុង្គចាប់ពីឆ្នាំ មូលហេតុដែលចុះខ្សោយផ្លូវ សង្គ្រាមក្នុងស្រុក ការដណ្ដើមរាជ្យសម្បត្តិគ្នាក្នុងរាជវង្សានុវង្ស ការលូកដៃពីបរទេសស្ដេចខ្មែរខ្លះពឹងសៀមខ្លះពន្លឿនធ្វើឲ្យបរទេសទាំងពីរមានឱកាសត្រួតត្រានិងលេបយកទឹកដីខ្មែរ សេដ្ឋកិច្ចធ្លាក់ចុះដោយសារសង្គ្រាម ចាប់រហូតធ្វើឲ្យប្រជាជនគ្មានពេល បង្កបង្កើនផល។,13,15,2026
AS,11N,History ,S164,Q30,តើព្រះបាទពញាយ៉ាតមានបុត្រប៉ុន្មានអង្គព្រះនាមអ្វីខ្លះ?ជាមួយអ្នកម្នាងណាខ្លះ?,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងទេវី ស្រីរាជាជាបុត្រជាមួយបុទុមកេសរ និងធម្មរាជាជាបុត្រជាមួយសុីសង៉ាម(បុត្រីស្ដេចសៀម)។,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងទេវី ស្រីរាជាជាបុត្រជាមួយបុទុមកេសរ និងធម្មរាជាជាបុត្រជាមួយសុីសង៉ាម(បុត្រីស្ដេចសៀម)។,5,5,2026
AS,11N,History ,S164,Q31,តើមូលហេតុអ្វីបានជាព្រះបាទពញាយ៉ាត ជ្រើសរើសយកចតុមុខធ្វើជារាជធានី?,បានជាព្រះបាទពញាយ៉ាតជ្រើសរើសក្រុងចតុមុខជារាជធានីព្រោះ មានទីតាំងភូមិសាស្ត្រល្អ គេចពីសត្រូវឈ្លានពានសៀម ដីមានជីវជាតិងាយស្រួលក្នុងការធ្វើកសិកម្ម ជាទីប្រសព្វនៃជំនួសទាំងផ្លូវគោកនិងផ្លូវទឹក សម្បូរផ្លូវក្នុងការធ្វើកសិកម្មនិងជំនួញ ភាពខាងត្បូងដីមានប្រជាជនច្រើននិងធនធានដើម្បីកសាងសេដ្ឋកិច្ចជាតិ។,មូលហេតុដែលព្រះពញាយ៉ាតជ្រើសរើសចតុមុខក៏ធ្វើជារាជធានីព្រោះ មានទីតាំងភូមិសាស្ត្រល្អ ទីតាំងមានដីដែលមានជីវជាតិល្អងាយស្រួលធ្វើកសិកម្ម ជាទីតាំងប្រសព្វនៃជំនួញទាំងផ្លូវទឹកនិងផ្លូវគោក សម្បូរផ្លូវទឹកសម្រាប់ធ្វើកសិកម្មនិងជំនួញ ភាគខាងត្បូងមានប្រជាជនច្រើននិងមានធនធានសម្រាប់កសាងសេដ្ឋកិច្ចផងដែរ។,10,10,2026
AS,11N,History ,S164,Q32,តើកត្តាអ្វីខ្លះដែលបណ្ដាលឲ្យសៀមវាយបែកបន្ទាយលង្វែក?,កត្តាដែលបណ្ដាលឲ្យសៀមវាយបន្ទាយលង្វែកព្រះរាជាព្រះសត្ថាទីមួយឆោតល្ងង់ទៅជួយរំដោះក្រុងឰយុធ្យារបស់សៀមមកពីការត្រួតត្រាភូមាសៀមរមិលគុណប្រើល្បិចបញ្ជូនសល់ពីរអង្គ យកការវិបត្តិផ្ទៃក្នុងជាជួរជលសារលោករវល់ នាដើមម៉ឺនមន្ត្រីប្រជារាស្ត្រមិនពេញចិត្តដែលតែងទៅកូនអាយុដប់មួយវស្សា ឲ្យកូនរៀននៅ ក្នុងនាម មហាឧបរាជ ធ្វើឲ្យប្រជារាស្ត្របាត់បង់ស្មារតីប្រយុទ្ធប្រជារាស្ត្រខ្មែរក្រីក្រឆោតល្ងង់ចង់បានប្រាក់ដួលក៏នាំគ្នាកាប់ឆ្ការគុម្ពឫស្សីដែលជារបងការពារបន្ទាយលង្វែកដ៏រឹងមាំ រីប្រទេសខ្មែរហាក់បីដូចជាបាត់បង់សាមគ្គីដូចជាស្ថានីយមួយនាំកូនទាំងពីររត់ភៀសខ្លួនទៅប្រទេសឡាវមិនគិតពីប្រជារាស្ត្រនាំឲ្យប្រជាជន អស់ជំនឿ,កត្តាដែលបណ្ដាលឲ្យសៀមវាយយកបន្ទាយលង្វែកព្រោះ សត្ថាទីមួយឆោតល្ងង់ទៅជួយរំដោះក្រុងឰយុធ្យារបស់ពួកសៀមពីការត្រួតត្រារបស់ភូមា សៀម ពួកវារមិលគុណប្រើល្បិចបញ្ជូនពីក្បាលមកយកការណ៍ក្នុងបន្ទាយលង្វែកនិងប្រើល្បិចបាចប្រាក់ដួងចូលក្នុងគុម្ពឫស្សី វិបត្តិផ្ទៃក្នុង រាជវង្សសានុវង្ស នាម៉ឺនមន្ត្រី ប្រជារាស្ត្រ មិនពេញចិត្តនឹងព្រះរាជា តែងតាំងកូនអាយុដប់មួយវស្សាឲ្យគ្រប់គ្រងរាជធានីនិងប្រាំមួយវស្សាជាមហាឧបរាជ បានធ្វើឲ្យប្រជារាស្ត្របាត់បង់ស្មារតីតតាំងប្រយុទ្ធនឹងសង្គ្រាម ប្រជារាស្ត្រខ្មែរ ក្នុងនោះចង់បានប្រាក់ដួងក៏នាំគ្នាកាប់ឆ្ការគុម្ពឫស្សីដែលជារបងការពារបន្ទាយលង្វែកដ៏រឹងមាំ សាមគ្គីភាពប្រជាជនខ្មែរហាក់ដូចជាបាត់បង់សាមគ្គីភាព ដូចជាសាខាទីមួយនាំកូនទាំងពីររត់ភៀសខ្លួនទៅប្រទេសឡាវដោយមិនដោយមិនគិតពីប្រជារាស្ត្រនាំឲ្យប្រជាជនអស់ជំនឿ។,10,10,2026
AS,11N,History ,S164,Q33,តើព្រះអង្គឌួងមានស្នាព្រហស្ថអ្វីខ្លះចំពោះប្រទេសជាតិនិងប្រជារាស្ត្រខ្មែរ?,ព្រះបាទអង្គឌួងមានស្នាព្រហស្តដូចជាផ្នែករដ្ឋបាលរៀបចំប្រព័ន្ធរដ្ឋបាលនិងច្បាប់ទម្លាប់ស្ដារឡើងវិញមានរបៀបផ្នែកសេដ្ឋកិច្ចលើកស្ទួយវិស័យកសិកម្មជួសជុលប្រព័ន្ធ សេះនិងពាណិជ្ជកម្ម ភ្នែកបរទេសស្វែងរកជំនួយពីបារាំងដើម្បីទប់ទល់នឹងការត្រួតត្រាយួននិងសៀម ផ្នែកវប្បធម៌លើកស្ទួយវប្បធម៌អក្សរសាស្ត្រខ្មែរនិង សាសនា កត្តាផ្ទៃក្នុង ការបែកបាក់រាជវង្សានុវង្សបែកបាក់សាមគ្គី។,ព្រះបាទអង្គឌួងមានស្នាព្រហស្តចំពោះប្រទេសជាតិនិងប្រជាជនខ្មែរ ព្រះបាទអង្គការពារដីពីពួកចោរសៀមនិងយួន កសាងក្រុងឧដុង្គកំពង់ផែកំពតកំពង់ផែថៃកំពង់ផែហ្វូងនិងកសាងផ្លូវគមនាគមន៍ កសាងវប្បធម៌ខ្មែរវត្តអារាមសាលារៀនសាកលវិទ្យាល័យអក្សរសាស្ត្រខ្មែរកុំតាមច្បាប់ស្រីរៀបចំរដ្ឋាភិបាលស្រុកទេសច្បាប់ទម្លាប់ហាមនេសាទត្រីល្មើសច្បាប់ដាក់ទណ្ឌកម្មដល់អ្នកមាន ញៀនអាភៀន។,15,15,2026
AS,11N,History ,S165,Q30,តើព្រះបាទពញាយ៉ាតមានបុត្រប៉ុន្មានអង្គព្រះនាមអ្វីខ្លះ?ជាមួយអ្នកម្នាងណាខ្លះ?,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងទេវី ស្រីរាជាជាបុត្រជាមួយបុទុមកេសរ និងធម្មរាជាជាបុត្រជាមួយសុីសង៉ាម(បុត្រីស្ដេចសៀម)។,ព្រះបាទពញាយ៉ាតមានបុត្របីអង្គគឺ នារាយណ៍រាជា ជាបុត្រជាមួយម្នាងទេវី ស្រីរាជាជាបុត្រជាមួយបុទុមកេសរ និងធម្មរាជាជាបុត្រជាមួយសុីសង៉ាម(បុត្រីស្ដេចសៀម)។,5,5,2026
AS,11N,History ,S165,Q32,តើកត្តាអ្វីខ្លះដែលបណ្ដាលឲ្យសៀមវាយបែកបន្ទាយលង្វែក?,កត្តាដែលបណ្ដាលឲ្យសៀមវាយបន្ទាយលង្វែកព្រះរាជាព្រះសត្ថាទីមួយឆោតល្ងង់ទៅជួយរំដោះក្រុងឰយុធ្យារបស់សៀមមកពីការត្រួតត្រាភូមាសៀមរមិលគុណប្រើល្បិចបញ្ជូនសល់ពីរអង្គ យកការវិបត្តិផ្ទៃក្នុងជាជួរជលសារលោករវល់ នាដើមម៉ឺនមន្ត្រីប្រជារាស្ត្រមិនពេញចិត្តដែលតែងទៅកូនអាយុដប់មួយវស្សា ឲ្យកូនរៀននៅ ក្នុងនាម មហាឧបរាជ ធ្វើឲ្យប្រជារាស្ត្របាត់បង់ស្មារតីប្រយុទ្ធប្រជារាស្ត្រខ្មែរក្រីក្រឆោតល្ងង់ចង់បានប្រាក់ដួលក៏នាំគ្នាកាប់ឆ្ការគុម្ពឫស្សីដែលជារបងការពារបន្ទាយលង្វែកដ៏រឹងមាំ រីប្រទេសខ្មែរហាក់បីដូចជាបាត់បង់សាមគ្គីដូចជាស្ថានីយមួយនាំកូនទាំងពីររត់ភៀសខ្លួនទៅប្រទេសឡាវមិនគិតពីប្រជារាស្ត្រនាំឲ្យប្រជាជន អស់ជំនឿ,កត្តាដែលបណ្តាលឲ្យសៀមវាយបែកបន្ទាយលង្វែកគឺបណ្ដាលមកពី សៀមរមិលគុណប្រើល្បិច ប្រជារាស្ត្រខ្មែរក្រីក្រឆោតល្ងង់ កត្តាប្រជាជនខ្មែរបាត់ស្មារតី កត្តាគ្មានទឹកធ្វើកសិកម្ម។,6,10,2026
